x,y,n
-52.8578,-94.2476,44
-52.8578,-93.065,20
-52.8578,-90.6999,174
-52.8578,-87.1522,1
-52.8578,-85.9696,57
-52.8578,-81.2394,174
-52.8578,-78.8742,116
-52.8578,-77.6917,116
-52.8578,-75.3266,174
-52.8578,-72.9614,145
-52.8578,-70.5963,174
-52.8578,-68.2312,174
-52.8578,-65.866,174
-52.8578,-64.6835,116
-52.8578,-63.5009,58
-52.8578,-62.3183,174
-52.8578,-57.5881,102
-52.8578,-56.4055,87
-52.8578,-52.8578,174
-52.8578,-48.1276,174
-52.8578,-46.945,174
-52.8578,-44.5799,164
-52.8578,-43.3973,113
-52.8578,-38.667,174
-52.8578,-32.7542,240
-52.8578,-31.5717,21
-52.8578,-30.3891,53
-52.8578,-28.024,174
-52.8578,-25.6588,116
-52.8578,-24.4763,77
-52.8578,-23.2937,184
-52.8578,-19.746,232
-52.8578,-16.1983,178
-52.8578,-15.0157,83
-52.8578,-12.6506,116
-52.8578,-10.2855,116
-52.8578,-7.9204,116
-52.8578,-6.7378,116
-52.8578,-5.5552,174
-52.8578,-2.0075,174
-52.8578,0.3576,85
-52.8578,1.5402,174
-52.8578,2.7227,174
-52.8578,3.9053,116
-52.8578,5.0879,58
-52.8578,6.2704,116
-52.8578,8.6355,148
-52.8578,9.8181,86
-52.8578,11.0007,116
-52.8578,16.9135,116
-52.8578,19.2786,116
-52.8578,21.6438,174
-52.8578,24.0089,58
-52.8578,25.1915,174
-52.8578,26.374,7
-52.8578,27.5566,187
-52.8578,28.7392,1
-52.8578,31.1043,174
-52.8578,33.4694,49
-52.8578,34.652,174
-52.8578,35.8345,68
-52.8578,37.0171,77
-52.8578,38.1997,15
-52.8578,40.5648,261
-52.8578,42.9299,13
-52.8578,44.1125,116
-52.8578,46.4776,174
-52.8578,48.8428,88
-52.8578,51.2079,174
-52.8578,52.3904,54
-52.8578,53.573,4
-52.8578,54.7556,48
-52.8578,58.3033,38
-52.8578,60.6684,121
-52.8578,63.0335,92
-52.8578,65.3987,174
-52.8578,66.5812,47
-52.8578,67.7638,127
-52.8578,68.9464,116
-52.8578,70.1289,58
-52.8578,71.3115,57
-52.8578,72.4941,117
-52.8578,73.6766,3
-52.8578,74.8592,116
-52.8578,78.4069,72
-52.8578,79.5894,189
-52.8578,83.1371,109
-52.8578,84.3197,7
-52.8578,85.5023,23
-52.8578,86.6848,93
-52.8578,89.05,174
-52.8578,91.4151,115
-52.8578,92.5977,46
-52.8578,100.8756,174
-52.8578,102.0582,4
-52.8578,104.4233,58
-52.8578,109.1536,174
-52.8578,113.8838,116
-51.6753,-107.2558,116
-51.6753,-102.5255,111
-51.6753,-101.343,63
-51.6753,-100.1604,58
-51.6753,-96.6127,87
-51.6753,-95.4302,41
-51.6753,-94.2476,1
-51.6753,-93.065,67
-51.6753,-89.5173,174
-51.6753,-87.1522,78
-51.6753,-85.9696,38
-51.6753,-84.7871,69
-51.6753,-83.6045,192
-51.6753,-80.0568,122
-51.6753,-78.8742,52
-51.6753,-76.5091,72
-51.6753,-74.144,174
-51.6753,-71.7789,116
-51.6753,-68.2312,174
-51.6753,-64.6835,116
-51.6753,-59.9532,193
-51.6753,-58.7706,41
-51.6753,-57.5881,118
-51.6753,-55.223,261
-51.6753,-52.8578,174
-51.6753,-51.6753,82
-51.6753,-50.4927,179
-51.6753,-46.945,174
-51.6753,-44.5799,10
-51.6753,-43.3973,83
-51.6753,-42.2147,116
-51.6753,-41.0322,116
-51.6753,-37.4845,174
-51.6753,-36.3019,174
-51.6753,-33.9368,116
-51.6753,-32.7542,133
-51.6753,-31.5717,116
-51.6753,-29.2065,116
-51.6753,-28.024,4
-51.6753,-26.8414,116
-51.6753,-25.6588,116
-51.6753,-22.1111,174
-51.6753,-19.746,174
-51.6753,-18.5634,174
-51.6753,-13.8332,193
-51.6753,-12.6506,39
-51.6753,-11.4681,174
-51.6753,-9.1029,116
-51.6753,-7.9204,116
-51.6753,-5.5552,174
-51.6753,-4.3727,58
-51.6753,-3.1901,116
-51.6753,-0.825,108
-51.6753,0.3576,68
-51.6753,3.9053,116
-51.6753,7.453,261
-51.6753,11.0007,174
-51.6753,13.3658,174
-51.6753,14.5484,130
-51.6753,15.7309,131
-51.6753,16.9135,83
-51.6753,18.0961,146
-51.6753,20.4612,261
-51.6753,24.0089,174
-51.6753,25.1915,174
-51.6753,27.5566,67
-51.6753,28.7392,232
-51.6753,29.9217,4
-51.6753,31.1043,87
-51.6753,32.2868,119
-51.6753,33.4694,64
-51.6753,35.8345,87
-51.6753,37.0171,174
-51.6753,38.1997,72
-51.6753,39.3822,174
-51.6753,42.9299,161
-51.6753,45.2951,58
-51.6753,48.8428,173
-51.6753,51.2079,87
-51.6753,53.573,116
-51.6753,54.7556,126
-51.6753,57.1207,116
-51.6753,58.3033,116
-51.6753,59.4858,44
-51.6753,60.6684,53
-51.6753,63.0335,169
-51.6753,66.5812,62
-51.6753,67.7638,174
-51.6753,71.3115,116
-51.6753,73.6766,84
-51.6753,77.2243,174
-51.6753,79.5894,24
-51.6753,80.772,103
-51.6753,81.9546,116
-51.6753,85.5023,116
-51.6753,87.8674,174
-51.6753,91.4151,13
-51.6753,93.7802,116
-51.6753,96.1453,174
-51.6753,98.5105,174
-51.6753,104.4233,116
-51.6753,106.7884,87
-51.6753,111.5187,56
-50.4927,-115.5338,116
-50.4927,-111.9861,116
-50.4927,-109.6209,116
-50.4927,-104.8907,94
-50.4927,-103.7081,22
-50.4927,-97.7953,11
-50.4927,-96.6127,116
-50.4927,-95.4302,14
-50.4927,-94.2476,118
-50.4927,-91.8825,174
-50.4927,-85.9696,174
-50.4927,-81.2394,174
-50.4927,-77.6917,58
-50.4927,-76.5091,152
-50.4927,-75.3266,57
-50.4927,-72.9614,87
-50.4927,-69.4137,174
-50.4927,-65.866,174
-50.4927,-62.3183,174
-50.4927,-59.9532,68
-50.4927,-58.7706,10
-50.4927,-56.4055,174
-50.4927,-55.223,174
-50.4927,-51.6753,116
-50.4927,-50.4927,87
-50.4927,-49.3101,174
-50.4927,-45.7624,116
-50.4927,-43.3973,178
-50.4927,-42.2147,58
-50.4927,-41.0322,116
-50.4927,-39.8496,174
-50.4927,-37.4845,116
-50.4927,-36.3019,116
-50.4927,-35.1193,114
-50.4927,-32.7542,128
-50.4927,-30.3891,174
-50.4927,-29.2065,14
-50.4927,-28.024,112
-50.4927,-26.8414,116
-50.4927,-25.6588,87
-50.4927,-23.2937,261
-50.4927,-22.1111,116
-50.4927,-20.9286,22
-50.4927,-18.5634,116
-50.4927,-17.3809,174
-50.4927,-15.0157,174
-50.4927,-11.4681,135
-50.4927,-10.2855,174
-50.4927,-7.9204,174
-50.4927,-6.7378,174
-50.4927,-4.3727,116
-50.4927,-2.0075,261
-50.4927,1.5402,174
-50.4927,2.7227,115
-50.4927,3.9053,59
-50.4927,5.0879,174
-50.4927,8.6355,69
-50.4927,9.8181,174
-50.4927,11.0007,87
-50.4927,12.1832,116
-50.4927,13.3658,52
-50.4927,14.5484,32
-50.4927,15.7309,48
-50.4927,16.9135,32
-50.4927,18.0961,144
-50.4927,19.2786,117
-50.4927,22.8263,174
-50.4927,26.374,116
-50.4927,27.5566,145
-50.4927,28.7392,25
-50.4927,29.9217,116
-50.4927,31.1043,2
-50.4927,32.2868,116
-50.4927,34.652,116
-50.4927,35.8345,174
-50.4927,41.7474,174
-50.4927,42.9299,116
-50.4927,45.2951,116
-50.4927,46.4776,116
-50.4927,47.6602,58
-50.4927,50.0253,174
-50.4927,52.3904,174
-50.4927,53.573,116
-50.4927,55.9381,173
-50.4927,57.1207,62
-50.4927,58.3033,116
-50.4927,59.4858,72
-50.4927,60.6684,56
-50.4927,61.851,205
-50.4927,65.3987,175
-50.4927,66.5812,24
-50.4927,70.1289,116
-50.4927,72.4941,174
-50.4927,74.8592,184
-50.4927,76.0417,77
-50.4927,79.5894,134
-50.4927,83.1371,6
-50.4927,84.3197,110
-50.4927,90.2325,174
-50.4927,100.8756,98
-50.4927,102.0582,163
-50.4927,109.1536,58
-50.4927,111.5187,118
-50.4927,115.0664,87
-49.3101,-119.0815,116
-49.3101,-106.0732,87
-49.3101,-102.5255,87
-49.3101,-100.1604,116
-49.3101,-98.9779,58
-49.3101,-97.7953,47
-49.3101,-93.065,58
-49.3101,-90.6999,162
-49.3101,-88.3348,174
-49.3101,-83.6045,133
-49.3101,-80.0568,77
-49.3101,-78.8742,184
-49.3101,-76.5091,9
-49.3101,-71.7789,233
-49.3101,-70.5963,28
-49.3101,-68.2312,174
-49.3101,-67.0486,87
-49.3101,-64.6835,54
-49.3101,-63.5009,120
-49.3101,-61.1358,174
-49.3101,-58.7706,251
-49.3101,-56.4055,116
-49.3101,-52.8578,174
-49.3101,-49.3101,116
-49.3101,-46.945,174
-49.3101,-44.5799,116
-49.3101,-43.3973,28
-49.3101,-41.0322,116
-49.3101,-36.3019,174
-49.3101,-35.1193,134
-49.3101,-33.9368,13
-49.3101,-32.7542,174
-49.3101,-29.2065,102
-49.3101,-28.024,116
-49.3101,-26.8414,174
-49.3101,-24.4763,174
-49.3101,-22.1111,6
-49.3101,-20.9286,117
-49.3101,-19.746,261
-49.3101,-17.3809,116
-49.3101,-16.1983,174
-49.3101,-13.8332,261
-49.3101,-11.4681,126
-49.3101,-10.2855,116
-49.3101,-7.9204,79
-49.3101,-5.5552,101
-49.3101,-4.3727,96
-49.3101,-3.1901,92
-49.3101,-0.825,89
-49.3101,0.3576,174
-49.3101,1.5402,87
-49.3101,2.7227,122
-49.3101,3.9053,116
-49.3101,5.0879,58
-49.3101,6.2704,174
-49.3101,8.6355,192
-49.3101,9.8181,169
-49.3101,11.0007,5
-49.3101,12.1832,116
-49.3101,14.5484,177
-49.3101,15.7309,126
-49.3101,20.4612,174
-49.3101,21.6438,80
-49.3101,24.0089,174
-49.3101,25.1915,174
-49.3101,28.7392,144
-49.3101,31.1043,114
-49.3101,33.4694,174
-49.3101,34.652,1
-49.3101,38.1997,174
-49.3101,39.3822,87
-49.3101,40.5648,235
-49.3101,42.9299,116
-49.3101,44.1125,174
-49.3101,46.4776,87
-49.3101,47.6602,87
-49.3101,48.8428,116
-49.3101,51.2079,174
-49.3101,53.573,58
-49.3101,54.7556,116
-49.3101,57.1207,26
-49.3101,64.2161,174
-49.3101,67.7638,174
-49.3101,71.3115,116
-49.3101,73.6766,174
-49.3101,77.2243,174
-49.3101,81.9546,174
-49.3101,85.5023,174
-49.3101,87.8674,174
-49.3101,91.4151,3
-49.3101,92.5977,171
-49.3101,93.7802,7
-49.3101,94.9628,116
-49.3101,97.3279,117
-49.3101,104.4233,87
-49.3101,105.6059,174
-49.3101,109.1536,116
-49.3101,118.6141,174
-48.1276,-113.1686,116
-48.1276,-110.8035,116
-48.1276,-108.4384,116
-48.1276,-103.7081,116
-48.1276,-102.5255,87
-48.1276,-97.7953,116
-48.1276,-95.4302,174
-48.1276,-93.065,116
-48.1276,-90.6999,12
-48.1276,-87.1522,174
-48.1276,-84.7871,94
-48.1276,-83.6045,34
-48.1276,-81.2394,174
-48.1276,-77.6917,88
-48.1276,-76.5091,173
-48.1276,-75.3266,15
-48.1276,-74.144,246
-48.1276,-69.4137,159
-48.1276,-65.866,174
-48.1276,-62.3183,174
-48.1276,-59.9532,174
-48.1276,-55.223,159
-48.1276,-51.6753,103
-48.1276,-50.4927,158
-48.1276,-46.945,116
-48.1276,-45.7624,87
-48.1276,-44.5799,116
-48.1276,-43.3973,94
-48.1276,-42.2147,139
-48.1276,-38.667,261
-48.1276,-35.1193,88
-48.1276,-33.9368,116
-48.1276,-30.3891,174
-48.1276,-29.2065,174
-48.1276,-25.6588,29
-48.1276,-23.2937,261
-48.1276,-20.9286,174
-48.1276,-17.3809,174
-48.1276,-16.1983,87
-48.1276,-15.0157,174
-48.1276,-12.6506,174
-48.1276,-10.2855,173
-48.1276,-9.1029,116
-48.1276,-7.9204,8
-48.1276,-6.7378,174
-48.1276,-5.5552,35
-48.1276,-4.3727,116
-48.1276,-3.1901,169
-48.1276,-0.825,85
-48.1276,0.3576,174
-48.1276,2.7227,52
-48.1276,3.9053,74
-48.1276,5.0879,133
-48.1276,7.453,174
-48.1276,8.6355,17
-48.1276,9.8181,93
-48.1276,11.0007,73
-48.1276,12.1832,35
-48.1276,13.3658,116
-48.1276,14.5484,116
-48.1276,15.7309,145
-48.1276,16.9135,174
-48.1276,19.2786,116
-48.1276,20.4612,127
-48.1276,21.6438,6
-48.1276,22.8263,175
-48.1276,25.1915,7
-48.1276,26.374,61
-48.1276,27.5566,174
-48.1276,28.7392,30
-48.1276,29.9217,87
-48.1276,32.2868,116
-48.1276,34.652,173
-48.1276,37.0171,174
-48.1276,38.1997,122
-48.1276,39.3822,52
-48.1276,40.5648,26
-48.1276,42.9299,121
-48.1276,45.2951,81
-48.1276,46.4776,93
-48.1276,47.6602,54
-48.1276,48.8428,94
-48.1276,50.0253,80
-48.1276,53.573,116
-48.1276,54.7556,2
-48.1276,55.9381,174
-48.1276,58.3033,87
-48.1276,59.4858,174
-48.1276,61.851,131
-48.1276,63.0335,43
-48.1276,65.3987,261
-48.1276,67.7638,58
-48.1276,68.9464,132
-48.1276,70.1289,129
-48.1276,76.0417,174
-48.1276,79.5894,174
-48.1276,84.3197,176
-48.1276,86.6848,116
-48.1276,90.2325,174
-48.1276,93.7802,51
-48.1276,96.1453,25
-48.1276,97.3279,119
-48.1276,99.693,174
-48.1276,113.8838,116
-46.945,-116.7163,116
-46.945,-106.0732,87
-46.945,-100.1604,116
-46.945,-98.9779,58
-46.945,-93.065,87
-46.945,-91.8825,115
-46.945,-90.6999,1
-46.945,-89.5173,174
-46.945,-80.0568,87
-46.945,-71.7789,174
-46.945,-69.4137,102
-46.945,-68.2312,57
-46.945,-67.0486,117
-46.945,-64.6835,58
-46.945,-63.5009,116
-46.945,-62.3183,35
-46.945,-57.5881,261
-46.945,-55.223,102
-46.945,-52.8578,116
-46.945,-51.6753,174
-46.945,-49.3101,212
-46.945,-48.1276,49
-46.945,-45.7624,174
-46.945,-43.3973,87
-46.945,-41.0322,234
-46.945,-39.8496,27
-46.945,-37.4845,116
-46.945,-35.1193,86
-46.945,-33.9368,7
-46.945,-32.7542,177
-46.945,-31.5717,84
-46.945,-30.3891,174
-46.945,-29.2065,58
-46.945,-26.8414,116
-46.945,-25.6588,232
-46.945,-19.746,116
-46.945,-16.1983,174
-46.945,-13.8332,116
-46.945,-10.2855,88
-46.945,-9.1029,116
-46.945,-5.5552,174
-46.945,-3.1901,144
-46.945,-2.0075,150
-46.945,-0.825,87
-46.945,0.3576,58
-46.945,1.5402,174
-46.945,3.9053,100
-46.945,5.0879,41
-46.945,6.2704,116
-46.945,8.6355,150
-46.945,9.8181,1
-46.945,11.0007,153
-46.945,13.3658,116
-46.945,16.9135,87
-46.945,18.0961,261
-46.945,20.4612,134
-46.945,22.8263,123
-46.945,24.0089,174
-46.945,25.1915,39
-46.945,26.374,70
-46.945,27.5566,116
-46.945,28.7392,174
-46.945,31.1043,87
-46.945,32.2868,116
-46.945,33.4694,174
-46.945,35.8345,116
-46.945,37.0171,116
-46.945,40.5648,116
-46.945,41.7474,116
-46.945,42.9299,53
-46.945,44.1125,116
-46.945,45.2951,58
-46.945,47.6602,62
-46.945,48.8428,58
-46.945,51.2079,192
-46.945,52.3904,69
-46.945,54.7556,172
-46.945,57.1207,116
-46.945,58.3033,116
-46.945,60.6684,259
-46.945,61.851,2
-46.945,63.0335,174
-46.945,67.7638,116
-46.945,70.1289,116
-46.945,71.3115,174
-46.945,73.6766,121
-46.945,78.4069,174
-46.945,81.9546,174
-46.945,84.3197,85
-46.945,87.8674,129
-46.945,89.05,5
-46.945,92.5977,174
-46.945,94.9628,116
-46.945,102.0582,174
-46.945,107.971,87
-46.945,110.3361,123
-46.945,111.5187,51
-45.7624,-111.9861,87
-45.7624,-109.6209,116
-45.7624,-107.2558,87
-45.7624,-103.7081,87
-45.7624,-102.5255,54
-45.7624,-101.343,72
-45.7624,-97.7953,87
-45.7624,-95.4302,58
-45.7624,-85.9696,174
-45.7624,-83.6045,174
-45.7624,-81.2394,178
-45.7624,-78.8742,174
-45.7624,-77.6917,58
-45.7624,-75.3266,174
-45.7624,-74.144,116
-45.7624,-70.5963,87
-45.7624,-68.2312,96
-45.7624,-65.866,174
-45.7624,-62.3183,8
-45.7624,-61.1358,218
-45.7624,-59.9532,116
-45.7624,-57.5881,26
-45.7624,-56.4055,216
-45.7624,-54.0404,173
-45.7624,-52.8578,88
-45.7624,-50.4927,51
-45.7624,-49.3101,65
-45.7624,-48.1276,166
-45.7624,-46.945,18
-45.7624,-44.5799,174
-45.7624,-42.2147,154
-45.7624,-38.667,231
-45.7624,-37.4845,30
-45.7624,-36.3019,174
-45.7624,-35.1193,116
-45.7624,-33.9368,51
-45.7624,-31.5717,58
-45.7624,-28.024,116
-45.7624,-26.8414,174
-45.7624,-25.6588,13
-45.7624,-23.2937,174
-45.7624,-22.1111,261
-45.7624,-19.746,116
-45.7624,-18.5634,233
-45.7624,-17.3809,28
-45.7624,-15.0157,174
-45.7624,-11.4681,174
-45.7624,-10.2855,109
-45.7624,-9.1029,152
-45.7624,-7.9204,145
-45.7624,-6.7378,77
-45.7624,-4.3727,109
-45.7624,-3.1901,8
-45.7624,-2.0075,24
-45.7624,0.3576,116
-45.7624,1.5402,58
-45.7624,2.7227,116
-45.7624,3.9053,58
-45.7624,5.0879,116
-45.7624,7.453,116
-45.7624,9.8181,174
-45.7624,11.0007,87
-45.7624,12.1832,116
-45.7624,14.5484,176
-45.7624,15.7309,85
-45.7624,16.9135,160
-45.7624,19.2786,174
-45.7624,20.4612,87
-45.7624,21.6438,129
-45.7624,22.8263,9
-45.7624,24.0089,174
-45.7624,25.1915,24
-45.7624,26.374,60
-45.7624,28.7392,116
-45.7624,29.9217,116
-45.7624,31.1043,58
-45.7624,32.2868,116
-45.7624,34.652,174
-45.7624,35.8345,87
-45.7624,39.3822,174
-45.7624,40.5648,126
-45.7624,41.7474,135
-45.7624,42.9299,174
-45.7624,46.4776,174
-45.7624,47.6602,116
-45.7624,50.0253,174
-45.7624,53.573,261
-45.7624,55.9381,174
-45.7624,58.3033,114
-45.7624,59.4858,60
-45.7624,63.0335,38
-45.7624,64.2161,116
-45.7624,66.5812,174
-45.7624,68.9464,87
-45.7624,71.3115,107
-45.7624,72.4941,67
-45.7624,73.6766,140
-45.7624,76.0417,174
-45.7624,79.5894,174
-45.7624,83.1371,174
-45.7624,85.5023,118
-45.7624,86.6848,21
-45.7624,87.8674,11
-45.7624,89.05,29
-45.7624,90.2325,174
-45.7624,94.9628,58
-45.7624,97.3279,174
-45.7624,104.4233,116
-45.7624,105.6059,58
-45.7624,113.8838,55
-45.7624,116.249,174
-45.7624,120.9792,116
-44.5799,-121.4466,116
-44.5799,-117.8989,87
-44.5799,-114.3512,116
-44.5799,-106.0732,116
-44.5799,-101.343,48
-44.5799,-98.9779,174
-44.5799,-95.4302,116
-44.5799,-91.8825,116
-44.5799,-90.6999,174
-44.5799,-88.3348,174
-44.5799,-83.6045,131
-44.5799,-81.2394,83
-44.5799,-80.0568,6
-44.5799,-77.6917,116
-44.5799,-74.144,174
-44.5799,-71.7789,116
-44.5799,-70.5963,97
-44.5799,-68.2312,165
-44.5799,-67.0486,1
-44.5799,-64.6835,116
-44.5799,-63.5009,116
-44.5799,-59.9532,116
-44.5799,-58.7706,130
-44.5799,-57.5881,105
-44.5799,-56.4055,45
-44.5799,-51.6753,174
-44.5799,-49.3101,174
-44.5799,-46.945,77
-44.5799,-45.7624,116
-44.5799,-43.3973,22
-44.5799,-42.2147,85
-44.5799,-41.0322,15
-44.5799,-39.8496,246
-44.5799,-37.4845,111
-44.5799,-35.1193,52
-44.5799,-32.7542,174
-44.5799,-31.5717,116
-44.5799,-29.2065,174
-44.5799,-28.024,174
-44.5799,-25.6588,103
-44.5799,-23.2937,174
-44.5799,-20.9286,116
-44.5799,-17.3809,85
-44.5799,-16.1983,176
-44.5799,-12.6506,174
-44.5799,-11.4681,174
-44.5799,-6.7378,39
-44.5799,-5.5552,174
-44.5799,-3.1901,174
-44.5799,-0.825,261
-44.5799,1.5402,116
-44.5799,2.7227,29
-44.5799,3.9053,110
-44.5799,5.0879,87
-44.5799,6.2704,261
-44.5799,8.6355,174
-44.5799,11.0007,27
-44.5799,12.1832,55
-44.5799,13.3658,116
-44.5799,15.7309,87
-44.5799,16.9135,14
-44.5799,21.6438,103
-44.5799,22.8263,201
-44.5799,25.1915,116
-44.5799,27.5566,116
-44.5799,28.7392,58
-44.5799,29.9217,116
-44.5799,31.1043,174
-44.5799,33.4694,116
-44.5799,35.8345,116
-44.5799,37.0171,174
-44.5799,39.3822,87
-44.5799,44.1125,58
-44.5799,45.2951,174
-44.5799,47.6602,58
-44.5799,48.8428,174
-44.5799,51.2079,234
-44.5799,54.7556,174
-44.5799,57.1207,116
-44.5799,60.6684,130
-44.5799,61.851,80
-44.5799,63.0335,143
-44.5799,66.5812,116
-44.5799,67.7638,116
-44.5799,70.1289,174
-44.5799,74.8592,174
-44.5799,77.2243,81
-44.5799,78.4069,180
-44.5799,81.9546,116
-44.5799,86.6848,122
-44.5799,87.8674,25
-44.5799,89.05,5
-44.5799,92.5977,174
-44.5799,94.9628,3
-44.5799,96.1453,55
-44.5799,100.8756,174
-44.5799,102.0582,40
-44.5799,103.2407,18
-44.5799,107.971,174
-44.5799,110.3361,58
-44.5799,112.7013,46
-44.5799,113.8838,73
-43.3973,-110.8035,1
-43.3973,-109.6209,86
-43.3973,-108.4384,87
-43.3973,-103.7081,174
-43.3973,-96.6127,174
-43.3973,-94.2476,116
-43.3973,-91.8825,57
-43.3973,-89.5173,22
-43.3973,-87.1522,162
-43.3973,-85.9696,99
-43.3973,-84.7871,87
-43.3973,-83.6045,43
-43.3973,-80.0568,81
-43.3973,-76.5091,174
-43.3973,-71.7789,58
-43.3973,-70.5963,77
-43.3973,-69.4137,87
-43.3973,-67.0486,115
-43.3973,-63.5009,174
-43.3973,-62.3183,174
-43.3973,-56.4055,174
-43.3973,-55.223,261
-43.3973,-52.8578,180
-43.3973,-48.1276,116
-43.3973,-45.7624,131
-43.3973,-44.5799,174
-43.3973,-43.3973,116
-43.3973,-41.0322,116
-43.3973,-39.8496,100
-43.3973,-38.667,51
-43.3973,-37.4845,150
-43.3973,-35.1193,209
-43.3973,-32.7542,174
-43.3973,-31.5717,116
-43.3973,-29.2065,174
-43.3973,-26.8414,160
-43.3973,-25.6588,14
-43.3973,-24.4763,116
-43.3973,-22.1111,174
-43.3973,-20.9286,116
-43.3973,-18.5634,174
-43.3973,-15.0157,174
-43.3973,-12.6506,174
-43.3973,-10.2855,116
-43.3973,-7.9204,174
-43.3973,-6.7378,174
-43.3973,-4.3727,174
-43.3973,-2.0075,184
-43.3973,0.3576,174
-43.3973,2.7227,232
-43.3973,3.9053,64
-43.3973,6.2704,58
-43.3973,7.453,174
-43.3973,9.8181,260
-43.3973,12.1832,179
-43.3973,13.3658,1
-43.3973,14.5484,173
-43.3973,15.7309,174
-43.3973,18.0961,261
-43.3973,20.4612,261
-43.3973,21.6438,33
-43.3973,22.8263,11
-43.3973,24.0089,26
-43.3973,25.1915,224
-43.3973,26.374,116
-43.3973,28.7392,174
-43.3973,33.4694,87
-43.3973,34.652,174
-43.3973,37.0171,174
-43.3973,38.1997,174
-43.3973,40.5648,174
-43.3973,41.7474,116
-43.3973,42.9299,115
-43.3973,44.1125,1
-43.3973,45.2951,135
-43.3973,46.4776,39
-43.3973,47.6602,116
-43.3973,51.2079,27
-43.3973,53.573,116
-43.3973,55.9381,122
-43.3973,57.1207,52
-43.3973,58.3033,173
-43.3973,59.4858,1
-43.3973,60.6684,44
-43.3973,61.851,117
-43.3973,63.0335,57
-43.3973,64.2161,261
-43.3973,68.9464,45
-43.3973,71.3115,174
-43.3973,73.6766,174
-43.3973,76.0417,1
-43.3973,77.2243,115
-43.3973,79.5894,4
-43.3973,80.772,112
-43.3973,84.3197,174
-43.3973,89.05,231
-43.3973,94.9628,116
-43.3973,97.3279,88
-43.3973,98.5105,173
-43.3973,103.2407,116
-43.3973,105.6059,174
-43.3973,110.3361,116
-42.2147,-115.5338,116
-42.2147,-111.9861,116
-42.2147,-106.0732,116
-42.2147,-101.343,174
-42.2147,-98.9779,173
-42.2147,-97.7953,1
-42.2147,-95.4302,87
-42.2147,-91.8825,117
-42.2147,-89.5173,152
-42.2147,-83.6045,166
-42.2147,-82.4219,27
-42.2147,-81.2394,234
-42.2147,-78.8742,180
-42.2147,-77.6917,81
-42.2147,-74.144,174
-42.2147,-71.7789,116
-42.2147,-70.5963,128
-42.2147,-69.4137,104
-42.2147,-68.2312,4
-42.2147,-67.0486,170
-42.2147,-65.866,174
-42.2147,-62.3183,81
-42.2147,-61.1358,174
-42.2147,-58.7706,174
-42.2147,-56.4055,116
-42.2147,-52.8578,81
-42.2147,-50.4927,174
-42.2147,-49.3101,116
-42.2147,-45.7624,130
-42.2147,-44.5799,160
-42.2147,-42.2147,1
-42.2147,-41.0322,232
-42.2147,-38.667,110
-42.2147,-37.4845,172
-42.2147,-35.1193,233
-42.2147,-33.9368,28
-42.2147,-31.5717,87
-42.2147,-30.3891,87
-42.2147,-28.024,174
-42.2147,-26.8414,174
-42.2147,-25.6588,87
-42.2147,-23.2937,174
-42.2147,-22.1111,97
-42.2147,-19.746,116
-42.2147,-17.3809,261
-42.2147,-16.1983,174
-42.2147,-13.8332,174
-42.2147,-11.4681,174
-42.2147,-9.1029,174
-42.2147,-7.9204,116
-42.2147,-5.5552,261
-42.2147,-3.1901,145
-42.2147,-2.0075,77
-42.2147,-0.825,136
-42.2147,1.5402,166
-42.2147,3.9053,198
-42.2147,5.0879,31
-42.2147,6.2704,85
-42.2147,9.8181,1
-42.2147,11.0007,174
-42.2147,13.3658,116
-42.2147,14.5484,174
-42.2147,16.9135,174
-42.2147,19.2786,117
-42.2147,21.6438,74
-42.2147,22.8263,187
-42.2147,25.1915,11
-42.2147,26.374,261
-42.2147,28.7392,58
-42.2147,29.9217,222
-42.2147,31.1043,39
-42.2147,32.2868,174
-42.2147,35.8345,67
-42.2147,38.1997,173
-42.2147,39.3822,1
-42.2147,41.7474,91
-42.2147,42.9299,170
-42.2147,44.1125,116
-42.2147,46.4776,116
-42.2147,48.8428,174
-42.2147,50.0253,174
-42.2147,52.3904,116
-42.2147,54.7556,116
-42.2147,57.1207,116
-42.2147,58.3033,58
-42.2147,59.4858,144
-42.2147,63.0335,58
-42.2147,66.5812,261
-42.2147,68.9464,193
-42.2147,70.1289,23
-42.2147,72.4941,70
-42.2147,74.8592,174
-42.2147,78.4069,174
-42.2147,80.772,55
-42.2147,81.9546,174
-42.2147,86.6848,174
-42.2147,91.4151,174
-42.2147,93.7802,174
-42.2147,96.1453,116
-42.2147,100.8756,174
-42.2147,107.971,58
-42.2147,113.8838,62
-42.2147,117.4315,174
-42.2147,120.9792,116
-41.0322,-121.4466,116
-41.0322,-119.0815,99
-41.0322,-117.8989,17
-41.0322,-110.8035,87
-41.0322,-108.4384,87
-41.0322,-103.7081,174
-41.0322,-96.6127,174
-41.0322,-93.065,174
-41.0322,-89.5173,87
-41.0322,-87.1522,116
-41.0322,-84.7871,90
-41.0322,-83.6045,5
-41.0322,-82.4219,98
-41.0322,-80.0568,87
-41.0322,-76.5091,174
-41.0322,-72.9614,87
-41.0322,-71.7789,116
-41.0322,-69.4137,29
-41.0322,-65.866,174
-41.0322,-64.6835,97
-41.0322,-63.5009,77
-41.0322,-62.3183,35
-41.0322,-61.1358,116
-41.0322,-59.9532,116
-41.0322,-57.5881,174
-41.0322,-54.0404,261
-41.0322,-51.6753,243
