experiment,kind,l1_group,e_released_per_atom,max_disp,natoms
exp1,S1,,0.2702067693074544,1.416324477900183,24
exp1,S3,,6.127782503763835,1.7206764133522998,24
exp1,S4,,0.4168831507364909,1.8810184551500968,24
exp1,parent,,0.002828386094835,0.077112669658689,9
exp1,S1,,0.2426942189534505,0.2996369573370568,9
exp1,S3,,2.331544558207194,1.910525722296749,9
exp1,S4,,0.2966666751437717,1.9452580584031,9
exp1,parent,,0.0020277235243055,0.0856676288666779,36
exp1,S1,,0.0868585374620225,0.2289649832125992,36
exp1,S3,,2.214026345147027,1.7148461863898643,36
exp1,S4,,1.0359043545193145,4.524519359563789,36
exp1,parent,,0.0016561235700334,0.066109897713361,14
exp1,S1,,0.2176083156040736,0.4468822845382474,14
exp1,S3,,1.0938467298235213,0.9749319708152726,14
exp1,S4,,2.0534019470214844,5.421234237127244,14
exp1,parent,,0.0004867553710937,0.0116930302826983,20
exp1,S1,,0.2816818237304687,0.3402743224961123,20
exp1,S3,,3.1663684844970703,1.2374678551997231,20
exp1,S4,,1.079118728637695,1.252287606876438,20
exp1,parent,,0.0011375427246093,0.0329523798850821,20
exp1,S1,,2.3489334106445314,2.0538149046328806,20
exp1,S3,,1.9126615524291992,1.1772971177564648,20
exp1,S4,,1.4967041015625,1.7375321333206597,20
exp1,parent,,2.9427664620535715e-05,0.0015848514166084,28
exp1,S1,,0.4071851457868303,0.431750095915867,28
exp1,S3,,67.73715509687152,2.2375781420297995,28
exp1,S4,,0.966548374720982,5.182138254885195,28
exp1,parent,,0.0003182547433035,0.0114474058931474,28
exp1,S1,,0.1772275652204241,1.7285414645107735,28
exp1,S3,,5.456740873200553,1.6702680503892742,28
exp1,S4,,1.7830352783203125,4.970125998329795,28
exp1,parent,,0.001050313313802,0.0502450819909482,36
exp1,S1,,0.1129561530219184,0.6345467270580394,36
exp1,S3,,3.1781005859375,1.7935264123447758,36
exp1,S4,,0.9015121459960938,5.370045284054068,36
exp1,parent,,0.0007692224839154,0.0177594284838558,17
exp1,S1,,0.6109744801240808,0.7721355565107881,17
exp1,S3,,9.331010874579936,2.3221687736883942,17
exp1,S4,,0.5696824017693015,0.9486980282081172,17
exp1,parent,,0.0014957851833767,0.0670243200957799,36
